Wave;years;Age;Male;Gender;Edu;Partner;BornNZ;BigDoms;TSCORE;GenCohort;Religion.Church;Religion.Believe.Cats;Relid;HLTH.Fatigue;HLTH.SleepHours;HomeOwner;Pol.Orient;PATRIOT;Env.SatNZEnvironment;Env.MotorwaySpend;Env.PubTransSubs;Env.ClimateChgConcern;LIFEMEANING;Hours.Internet;Issue.GovtSurveillance;Issue.RegulateAI;Issue.IncomeRedistribution;Hours.Exercise;Hours.Work;Hours.News;CONSCIENTIOUSNESS;EXTRAVERSION;AGREEABLENESS;OPENNESS;Religious;Spiritual.Identification;Believe.God;Believe.Spirit;HoursCharity;CharityDonate;Your.Personal.Relationships;Your.Future.Security;Standard.Living;NZ.Economic.Situation;NZ.Social.Conditions;NZ.Business.Conditions;Emp.JobSecure;Issue.Food.GMO;Env.SacMade;KESSLER6sum;Id
2018;8,80766598220397;44;Male;1;1;1;0;Buddhist;3278;GenX: born >=1961 & b.< 1980;0,0;3;7;2;7,00;1;2;6,5;9;3;3;2;4,5;80,00;1;1;1;5,00;40,00;4,00;4,00000000000000;3,00000000000000;6,25000000000000;6,25000000000000;Religious;6;Not Believe God;Believe Spirit;0,0;1200,000;8;6;8;9;7;9;4;1;NA;11,0;1168
2018;9,21286789869952;46;Male;1;10;1;0;Not_Rel;3426;GenX: born >=1961 & b.< 1980;0,0;4;0;2;6,00;1;2;6,0;1;5;7;7;6,0;15,00;2;6;7;6,00;45,00;1,00;6,25000000000000;4,00000000000000;6,75000000000000;6,50000000000000;Not_Religious;1;Not Believe God;Not Believe Spirit;2,0;2000,000;10;8;10;3;0;1;7;6;NA;3,0;1169
2018;8,83778234086242;53;Not_Male;0;7;1;NA;Christian;3289;GenX: born >=1961 & b.< 1980;2,0;1;5;2;7,00;1;3;7,0;2;4;7;7;6,5;8,00;4;2;5;7,00;0,00;5,00;3,75000000000000;6,00000000000000;5,25000000000000;6,75000000000000;Religious;7;Believe God;Believe Spirit;0,0;300,000;7;1;5;4;3;3;1;6;NA;11,0;1170
2018;9,15263518138261;49;Not_Male;0;6;0;1;Not_Rel;3404;GenX: born >=1961 & b.< 1980;0,0;3;0;3;8,00;1;4;6,0;2;5;5;7;2,5;8,00;5;4;6;30,00;0,00;0,00;4,25000000000000;3,25000000000000;3,50000000000000;3,25000000000000;Not_Religious;1;Not Believe God;Believe Spirit;0,0;2500,000;2;4;5;5;3;6;4;6;NA;9,0;1171
2018;8,81040383299110;53;Not_Male;0;5;1;1;Not_Rel;3279;GenX: born >=1961 & b.< 1980;0,0;3;0;1;8,00;1;3;4,5;1;5;5;7;5,5;20,00;5;4;5;5,00;45,00;0,00;5,50000000000000;5,25000000000000;5,25000000000000;4,25000000000000;Not_Religious;4;Not Believe God;Believe Spirit;0,0;100,000;9;7;9;3;2;6;4;4;NA;0,0;1172
2018;8,80766598220397;57;Not_Male;0;1;1;1;Christian;3278;Gen Boombers: born >= 1946 & b.< 1961;0,0;1;3;1;10,00;1;4;7,0;5;6;5;3;6,5;1,00;4;4;5;7,00;50,00;7,00;4,75000000000000;5,66666666666667;5,66666666666667;3,00000000000000;Religious;1;Believe God;Believe Spirit;0,0;1000,000;9;7;9;3;6;4;7;7;NA;0,0;1173
2018;8,88432580424367;64;Male;1;NA;NA;NA;NA;3306;Gen Boombers: born >= 1946 & b.< 1961;NA;NA;NA;1;6,00;NA;NA;7,0;7;3;5;NA;5,5;140,00;5;2;7;0,00;44,00;7,00;5,00000000000000;2,25000000000000;4,75000000000000;4,50000000000000;NA;NA;NA;NA;0,0;NA;9;5;9;9;8;7;NA;3;NA;0,0;1174
2018;9,14168377823409;49;Male;1;0;0;1;Not_Rel;3400;GenX: born >=1961 & b.< 1980;0,0;1;0;4;8,00;1;6;3,0;3;6;3;1;2,5;25,00;3;5;1;0,00;57,00;1,00;4,25000000000000;2,75000000000000;3,00000000000000;4,75000000000000;Not_Religious;5;Believe God;Believe Spirit;0,0;1150,000;0;1;3;2;4;1;4;5;NA;22,0;1175
2018;9,11430527036276;45;Not_Male;0;1;1;0;Christian;3390;GenX: born >=1961 & b.< 1980;4,0;2;7;1;5,00;1;7;4,5;5;4;4;1;7,0;0,25;1;6;1;0,25;0,00;0,00;5,50000000000000;3,50000000000000;6,00000000000000;2,50000000000000;Religious;7;Believe God;Not Believe Spirit;0,0;NA;9;0;9;5;0;5;NA;5;NA;4,0;1176
2018;9,03216974674880;48;Not_Male;0;7;0;0;Not_Rel;3360;GenX: born >=1961 & b.< 1980;0,0;3;0;4;NA;1;2;3,0;5;4;6;7;7,0;NA;3;6;7;NA;NA;NA;2,25000000000000;4,00000000000000;7,00000000000000;6,50000000000000;Not_Religious;7;Not Believe God;Believe Spirit;NA;200,000;7;3;7;1;3;5;1;5;NA;13,0;1177
2018;8,99657768651609;51;Not_Male;0;3;1;1;Christian;3347;GenX: born >=1961 & b.< 1980;0,0;1;4;2;7,00;1;3;5,5;6;5;5;5;6,0;0,00;6;6;1;0,00;0,00;0,00;6,75000000000000;5,25000000000000;6,00000000000000;4,66666666666667;Religious;4;Believe God;Believe Spirit;0,0;NA;7;8;9;5;6;7;6;6;NA;0,0;1178
2018;8,90075290896646;57;Male;1;7;1;0;Christian;3312;GenX: born >=1961 & b.< 1980;6,0;1;7;1;7,00;1;5;4,5;9;4;4;1;6,5;15,00;5;4;3;1,00;60,00;2,00;5,50000000000000;4,50000000000000;6,25000000000000;5,25000000000000;Religious;7;Believe God;Believe Spirit;3,0;5700,000;9;10;10;8;6;8;7;6;NA;3,0;1179
2018;9,75770020533881;53;Not_Male;0;3;1;1;Not_Rel;3625;GenX: born >=1961 & b.< 1980;0,0;3;0;2;7,00;0;3;4,5;4;6;5;4;2,0;30,00;1;4;1;2,00;10,00;0,00;5,00000000000000;4,50000000000000;5,25000000000000;4,00000000000000;Not_Religious;4;Not Believe God;Believe Spirit;0,0;0,000;0;0;2;2;4;4;4;6;NA;12,0;1180
2018;9,45379876796714;44;Male;1;7;1;1;Christian;3514;GenX: born >=1961 & b.< 1980;0,0;1;1;3;6,00;1;5;6,5;8;5;5;2;5,0;7,00;7;4;1;7,00;50,00;2,00;4,50000000000000;3,75000000000000;5,00000000000000;4,75000000000000;Religious;4;Believe God;Believe Spirit;0,0;100,000;10;3;8;6;5;5;4;4;NA;9,0;1181
2018;9,36344969199179;60;Not_Male;0;7;0;1;Not_Rel;3481;Gen Boombers: born >= 1946 & b.< 1961;0,0;1;0;3;NA;1;2;7,0;8;2;7;4;5,5;25,00;5;5;6;3,00;0,00;3,00;5,00000000000000;5,75000000000000;5,50000000000000;5,00000000000000;Not_Religious;6;Believe God;Believe Spirit;0,0;0,000;6;6;2;6;2;5;NA;7;NA;6,0;1182
2018;9,15263518138261;71;Not_Male;0;6;1;0;Christian;3404;Gen Boombers: born >= 1946 & b.< 1961;0,0;1;7;1;8,00;1;2;6,5;4;2;7;7;6,0;5,00;3;6;5;14,00;0,00;15,00;5,00000000000000;4,25000000000000;6,50000000000000;5,75000000000000;Religious;6;Believe God;Believe Spirit;0,0;5000,000;10;10;9;2;3;8;NA;7;NA;0,0;1183
2018;9,73032169746749;37;Male;1;7;0;1;Not_Rel;3615;GenY: born >=1980 & b.< 1996;0,0;4;0;2;7,00;1;3;5,0;5;5;5;5;5,0;3,00;5;3;3;4,00;44,00;0,00;3,25000000000000;2,00000000000000;3,25000000000000;5,50000000000000;Not_Religious;2;Not Believe God;Not Believe Spirit;0,0;400,000;6;7;8;6;6;7;6;3;NA;6,0;1184
2018;8,83778234086242;43;Not_Male;0;3;0;0;Not_Rel;3289;GenX: born >=1961 & b.< 1980;0,0;4;0;2;6,00;0;2;6,0;8;5;6;7;5,0;12,00;4;4;7;1,00;40,00;6,00;4,33333333333333;1,00000000000000;4,50000000000000;4,00000000000000;Not_Religious;1;Not Believe God;Not Believe Spirit;0,0;500,000;8;7;8;6;7;7;5;4;NA;9,0;1185
2018;8,81587953456537;61;Male;1;6;1;1;Not_Rel;3281;Gen Boombers: born >= 1946 & b.< 1961;0,0;4;0;2;7,00;1;3;6,5;6;4;5;6;5,5;8,00;5;1;4;1,00;40,00;5,00;5,25000000000000;6,00000000000000;6,00000000000000;4,75000000000000;Not_Religious;4;Not Believe God;Not Believe Spirit;0,0;20,000;7;4;7;8;4;7;4;2;NA;5,0;1186
2018;9,03490759753593;58;Male;1;6;0;1;Not_Rel;3361;Gen Boombers: born >= 1946 & b.< 1961;0,0;3;0;NA;7,00;1;3;5,0;4;4;5;4;5,0;15,00;4;4;5;5,00;40,00;7,00;NA;NA;NA;NA;Not_Religious;4;Not Believe God;Believe Spirit;0,0;20,000;6;6;7;5;4;5;3;4;NA;NA;1187
2018;8,82956878850103;56;Not_Male;0;7;1;1;Not_Rel;3286;GenX: born >=1961 & b.< 1980;0,0;3;0;1;6,00;1;5;6,0;3;3;4;6;6,0;5,00;6;4;1;7,00;0,00;5,00;4,50000000000000;4,25000000000000;6,00000000000000;4,75000000000000;Not_Religious;2;Not Believe God;Believe Spirit;4,0;500,000;9;6;10;7;7;7;NA;4;NA;3,0;1188
2018;8,81040383299110;53;Not_Male;0;4;0;1;Christian;3279;GenX: born >=1961 & b.< 1980;0,0;3;1;1;7,50;1;4;NA;3;4;6;NA;7,0;40,00;4;6;4;3,00;20,00;1,00;5,50000000000000;3,00000000000000;6,50000000000000;5,25000000000000;Religious;NA;Not Believe God;Believe Spirit;0,0;10,000;8;3;6;2;3;5;1;7;NA;4,0;1189
2018;9,16906228610541;55;Male;1;10;1;1;Not_Rel;3410;GenX: born >=1961 & b.< 1980;0,0;4;0;1;7,00;1;6;6,5;6;4;3;7;6,0;20,00;5;3;2;20,00;6,00;10,00;6,50000000000000;4,25000000000000;6,50000000000000;6,25000000000000;Not_Religious;1;Not Believe God;Not Believe Spirit;0,0;0,000;10;8;7;7;6;7;6;2;NA;6,0;1190
2018;9,14168377823409;36;Not_Male;0;7;1;1;TheOthers;3400;GenY: born >=1980 & b.< 1996;0,0;1;6;1;8,00;1;4;6,5;6;7;7;5;6,0;8,00;2;6;3;4,00;8,00;1,00;5,00000000000000;4,75000000000000;6,50000000000000;6,00000000000000;Religious;7;Believe God;Believe Spirit;0,0;1200,000;8;8;8;7;7;7;7;6;NA;6,0;1191
2018;8,99657768651609;62;Not_Male;0;8;1;1;Not_Rel;3347;Gen Boombers: born >= 1946 & b.< 1961;0,0;3;0;2;6,50;1;6;5,0;7;3;6;3;5,5;20,00;4;4;4;2,00;25,00;3,00;5,50000000000000;3,00000000000000;4,25000000000000;3,75000000000000;Not_Religious;1;Not Believe God;Believe Spirit;0,0;50,000;9;2;7;4;7;1;5;4;NA;6,0;1192
2018;9,02121834360027;51;Male;1;NA;1;1;Not_Rel;3356;GenX: born >=1961 & b.< 1980;0,0;4;0;4;6,00;1;5;6,0;6;7;NA;7;3,0;2,00;5;6;7;15,00;15,00;6,00;6,00000000000000;2,75000000000000;3,75000000000000;2,75000000000000;Not_Religious;1;Not Believe God;Not Believe Spirit;0,0;100,000;NA;3;7;4;3;3;NA;3;NA;14,0;1193
2018;8,82135523613963;56;Not_Male;0;7;1;0;Not_Rel;3283;GenX: born >=1961 & b.< 1980;0,0;4;0;1;7,50;1;3;5,0;7;1;7;6;4,0;10,00;1;4;5;2,00;15,00;2,00;5,50000000000000;4,25000000000000;3,00000000000000;3,00000000000000;Not_Religious;1;Not Believe God;Not Believe Spirit;6,0;150,000;4;8;10;10;5;6;4;2;NA;10,0;1194
2018;8,80766598220397;43;Not_Male;0;7;1;1;Not_Rel;3278;GenX: born >=1961 & b.< 1980;0,0;4;0;1;9,00;1;1;7,0;2;4;6;7;4,5;14,00;6;5;5;5,00;0,00;7,00;6,75000000000000;4,00000000000000;5,25000000000000;5,00000000000000;Not_Religious;1;Not Believe God;Not Believe Spirit;2,0;200,000;10;7;9;7;3;7;NA;4;NA;13,0;1195
2018;8,82135523613963;60;Male;1;NA;NA;NA;NA;3283;Gen Boombers: born >= 1946 & b.< 1961;NA;NA;NA;2;6,00;NA;NA;6,0;6;4;7;NA;6,0;8,00;3;7;6;2,00;45,00;8,00;5,50000000000000;5,25000000000000;6,25000000000000;6,00000000000000;NA;NA;NA;NA;0,0;NA;9;9;9;6;4;5;NA;5;NA;9,0;1196
2018;8,80492813141684;36;Male;1;2;0;1;Not_Rel;3277;GenY: born >=1980 & b.< 1996;0,0;4;0;4;6,00;0;3;6,0;1;3;7;7;2,0;40,00;5;7;7;4,00;52,00;1,00;4,00000000000000;2,25000000000000;3,25000000000000;6,75000000000000;Not_Religious;1;Not Believe God;Not Believe Spirit;0,0;0,000;0;0;0;4;0;3;1;7;NA;10,0;1197
2018;8,84873374401095;54;Not_Male;0;3;1;1;Not_Rel;3293;GenX: born >=1961 & b.< 1980;0,0;4;0;0;7,00;1;4;7,0;6;7;2;7;7,0;1,50;NA;4;5;10,00;0,00;6,00;7,00000000000000;1,00000000000000;4,00000000000000;7,00000000000000;Not_Religious;7;Not Believe God;Not Believe Spirit;0,0;0,000;10;9;10;7;7;8;NA;7;NA;0,0;1198
2018;9,30595482546201;55;Not_Male;0;7;1;1;Christian;3460;GenX: born >=1961 & b.< 1980;0,0;1;4;4;5,00;1;4;6,0;6;6;5;5;5,5;3,00;5;6;5;1,00;46,00;3,00;5,00000000000000;4,00000000000000;5,75000000000000;4,50000000000000;Religious;5;Believe God;Believe Spirit;0,0;200,000;9;6;4;3;7;8;6;6;NA;9,0;1199
2018;9,44558521560575;20;Not_Male;0;3;0;1;Not_Rel;3511;GenZ: born >= 1996;0,0;3;0;1;7,00;0;5;7,0;5;7;7;4;5,0;3,00;7;2;1;0,00;0,00;1,00;3,75000000000000;4,00000000000000;5,25000000000000;4,75000000000000;Not_Religious;4;Not Believe God;Believe Spirit;0,0;10,000;6;8;10;6;4;8;NA;7;NA;12,0;1200
2018;9,43189596167009;44;Male;1;4;1;1;Christian;3506;GenX: born >=1961 & b.< 1980;0,0;1;5;3;NA;1;5;6,5;3;5;7;7;6,0;12,00;5;7;5;7,00;55,00;6,00;4,00000000000000;1,75000000000000;6,75000000000000;6,75000000000000;Religious;7;Believe God;Believe Spirit;0,0;250,000;8;6;8;3;1;2;6;7;NA;13,0;1201
2018;9,13894592744695;44;Not_Male;0;8;1;1;Christian;3399;GenX: born >=1961 & b.< 1980;0,0;3;2;1;7,00;1;3;6,0;5;3;7;6;4,5;10,00;5;4;2;5,00;0,00;2,00;5,50000000000000;2,75000000000000;5,25000000000000;4,50000000000000;Religious;2;Not Believe God;Believe Spirit;0,0;2000,000;9;5;8;5;4;5;NA;4;NA;4,0;1202
2018;8,82135523613963;20;Not_Male;0;6;1;1;Not_Rel;3283;GenZ: born >= 1996;0,0;4;0;2;6,00;0;3;4,0;6;4;6;6;3,5;8,00;3;2;3;4,00;20,00;2,00;5,25000000000000;4,50000000000000;5,25000000000000;6,00000000000000;Not_Religious;4;Not Believe God;Not Believe Spirit;0,0;0,000;4;5;7;7;7;6;5;2;NA;11,0;1203
2018;8,81040383299110;65;Not_Male;0;2;1;1;Not_Rel;3279;Gen Boombers: born >= 1946 & b.< 1961;0,0;3;0;2;8,00;1;4;7,0;2;3;4;2;7,0;0,00;5;5;6;2,00;25,00;7,00;6,50000000000000;1,50000000000000;6,00000000000000;5,25000000000000;Not_Religious;1;Not Believe God;Believe Spirit;0,0;0,000;10;8;9;7;1;4;NA;3;NA;3,0;1204
2018;9,54962354551677;49;Not_Male;0;7;0;1;Not_Rel;3549;GenX: born >=1961 & b.< 1980;0,0;NA;0;3;7,00;1;4;6,5;6;4;6;7;5,5;4,00;6;4;5;0,00;45,00;2,00;3,75000000000000;3,00000000000000;5,25000000000000;5,75000000000000;Not_Religious;2;NA;NA;0,0;450,000;4;4;3;4;4;5;3;5;NA;6,0;1205
2018;8,80492813141684;53;Male;1;1;1;0;Buddhist;3277;GenX: born >=1961 & b.< 1980;0,0;3;2;2;8,00;1;2;7,0;8;7;6;7;6,0;10,00;6;6;6;0,00;50,00;3,00;4,75000000000000;4,25000000000000;4,50000000000000;5,75000000000000;Religious;6;Not Believe God;Believe Spirit;0,0;500,000;8;9;8;7;7;8;7;1;NA;2,0;1206
2018;8,93908281998631;28;Male;1;3;1;1;Christian;3326;GenY: born >=1980 & b.< 1996;14,0;1;7;2;7,00;0;6;6,0;4;6;5;5;6,5;7,00;5;2;6;5,00;44,00;1,00;3,50000000000000;3,75000000000000;6,50000000000000;6,75000000000000;Religious;7;Believe God;Believe Spirit;0,0;3900,000;10;8;8;1;7;5;3;5;NA;8,0;1207
2018;8,86242299794661;29;Male;1;7;1;1;Not_Rel;3298;GenY: born >=1980 & b.< 1996;0,0;4;0;1;7,50;1;3;5,0;7;2;6;7;5,5;9,00;2;5;6;8,00;45,00;2,00;4,00000000000000;2,75000000000000;5,25000000000000;5,00000000000000;Not_Religious;2;Not Believe God;Not Believe Spirit;6,0;500,000;9;5;9;3;7;4;4;1;NA;6,0;1208
2018;9,29500342231348;38;Male;1;7;1;1;Not_Rel;3456;GenY: born >=1980 & b.< 1996;0,0;4;0;1;8,00;1;2;7,0;7;5;6;6;7,0;30,00;7;6;7;4,00;40,00;5,00;4,00000000000000;3,00000000000000;7,00000000000000;6,50000000000000;Not_Religious;1;Not Believe God;Not Believe Spirit;5,0;200,000;9;8;8;7;7;8;7;4;NA;2,0;1209
2018;9,42368240930869;54;Not_Male;0;3;1;1;Not_Rel;3503;GenX: born >=1961 & b.< 1980;0,0;1;0;1;8,00;1;4;5,5;5;7;7;7;5,5;4,00;4;5;1;6,00;30,00;4,00;6,25000000000000;6,25000000000000;6,75000000000000;4,50000000000000;Not_Religious;7;Believe God;Believe Spirit;2,0;1000,000;10;7;8;3;2;5;6;7;NA;2,0;1210
2018;9,16084873374401;64;Not_Male;0;8;1;1;Not_Rel;3407;Gen Boombers: born >= 1946 & b.< 1961;0,0;4;0;0;7,00;1;2;5,5;4;2;6;7;6,0;14,00;5;3;6;2,00;20,00;7,00;5,50000000000000;4,25000000000000;6,75000000000000;6,00000000000000;Not_Religious;1;Not Believe God;Not Believe Spirit;0,0;600,000;9;9;10;6;3;7;6;5;NA;2,0;1211
2018;8,99383983572895;25;Male;1;3;0;1;Christian;3346;GenY: born >=1980 & b.< 1996;8,0;1;7;1;7,00;0;6;6,0;8;5;5;1;7,0;6,00;3;1;3;9,00;40,00;5,00;5,25000000000000;4,75000000000000;5,25000000000000;5,25000000000000;Religious;7;Believe God;Believe Spirit;0,0;5000,000;7;10;7;7;7;8;5;7;NA;2,0;1212
2018;9,13894592744695;68;Not_Male;0;7;1;0;Not_Rel;3399;Gen Boombers: born >= 1946 & b.< 1961;0,0;3;0;0;6,00;1;3;2,5;7;4;5;4;6,0;20,00;4;3;2;1,00;12,00;10,00;3,25000000000000;5,75000000000000;4,25000000000000;6,25000000000000;Not_Religious;2;Not Believe God;Believe Spirit;0,0;200,000;10;9;9;2;5;8;7;2;NA;5,0;1213
2018;9,19370294318960;55;Male;1;2;1;1;Not_Rel;3419;GenX: born >=1961 & b.< 1980;0,0;4;0;1;8,00;1;4;7,0;3;4;7;6;4,5;50,00;6;2;4;10,00;35,00;2,00;4,50000000000000;2,75000000000000;4,50000000000000;2,75000000000000;Not_Religious;1;Not Believe God;Not Believe Spirit;0,0;1500,000;3;9;9;5;2;5;7;7;NA;2,0;1214
2018;8,85147159479808;62;Not_Male;0;1;0;1;Christian;3294;Gen Boombers: born >= 1946 & b.< 1961;0,0;1;3;0;7,00;0;4;7,0;6;4;7;7;4,5;5,00;2;3;4;15,00;40,00;20,00;6,50000000000000;2,75000000000000;6,50000000000000;6,00000000000000;Religious;4;Believe God;Believe Spirit;0,0;100,000;9;3;3;3;2;3;6;7;NA;8,0;1215
2018;8,86242299794661;64;Not_Male;0;3;0;1;Not_Rel;3298;Gen Boombers: born >= 1946 & b.< 1961;0,0;4;0;2;8,00;1;2;3,0;4;2;6;5;4,0;2,00;2;2;5;10,00;30,00;10,00;5,25000000000000;3,00000000000000;7,00000000000000;6,00000000000000;Not_Religious;4;Not Believe God;Not Believe Spirit;0,0;60,000;3;7;2;1;0;5;1;5;NA;8,0;1216
2018;8,82956878850103;36;Not_Male;0;7;1;0;Christian;3286;GenY: born >=1980 & b.< 1996;3,0;2;6;2;7,00;1;2;5,5;8;4;6;5;5,5;100,00;5;4;5;1,00;15,00;7,00;4,50000000000000;3,00000000000000;4,50000000000000;4,00000000000000;Religious;4;Believe God;Not Believe Spirit;1,0;4,000;9;7;8;8;7;7;6;4;NA;6,0;1217
2018;8,97741273100616;39;Not_Male;0;5;1;0;Not_Rel;3340;GenX: born >=1961 & b.< 1980;0,0;3;0;0;8,00;1;4;4,0;6;6;4;7;5,5;7,00;4;4;2;7,00;30,00;2,00;5,25000000000000;5,75000000000000;5,00000000000000;3,50000000000000;Not_Religious;5;Not Believe God;Believe Spirit;0,0;60,000;5;4;9;NA;4;4;6;7;NA;10,0;1218
2018;8,81040383299110;34;Male;1;7;1;1;Not_Rel;3279;GenY: born >=1980 & b.< 1996;0,0;4;0;3;8,00;1;3;3,0;5;7;1;1;4,0;4,00;3;1;1;0,00;40,00;4,00;4,00000000000000;3,50000000000000;3,00000000000000;4,50000000000000;Not_Religious;4;Not Believe God;Not Believe Spirit;0,0;0,000;7;4;5;3;3;5;4;2;NA;11,0;1219
2018;9,86447638603696;80;Not_Male;0;8;0;0;Not_Rel;3664;Gen_Silent: born< 1946;0,0;3;0;1;8,00;1;2;6,0;4;5;7;6;7,0;1,00;6;6;6;3,50;0,00;4,00;6,00000000000000;2,25000000000000;7,00000000000000;6,75000000000000;Not_Religious;7;Not Believe God;Believe Spirit;0,0;550,000;8;9;9;2;2;6;NA;6;NA;3,0;1220
2018;9,87816563997262;56;Not_Male;0;7;1;1;Christian;3669;GenX: born >=1961 & b.< 1980;0,0;1;2;2;8,00;1;4;7,0;7;5;5;4;6,0;4,00;5;4;5;5,00;25,00;3,00;3,75000000000000;3,50000000000000;6,00000000000000;5,00000000000000;Religious;4;Believe God;Believe Spirit;0,0;300,000;9;8;9;7;6;7;6;4;NA;3,0;1221
2018;9,40177960301164;45;Not_Male;0;9;1;1;Not_Rel;3495;GenX: born >=1961 & b.< 1980;0,0;4;0;1;7,00;1;2;5,0;7;3;5;5;5,5;40,00;2;4;6;1,00;25,00;5,00;3,50000000000000;2,25000000000000;6,50000000000000;5,75000000000000;Not_Religious;1;Not Believe God;Not Believe Spirit;0,0;50,000;9;9;8;7;7;7;7;5;NA;9,0;1222
2018;9,02121834360027;35;Not_Male;0;7;1;1;Christian;3356;GenY: born >=1980 & b.< 1996;0,0;3;3;2;7,00;1;2;5,5;9;2;7;5;7,0;7,00;2;6;6;4,00;0,00;4,00;5,00000000000000;1,75000000000000;6,25000000000000;5,75000000000000;Religious;5;Not Believe God;Believe Spirit;0,0;20,000;8;9;9;10;8;10;NA;7;NA;2,0;1223
2018;9,76043805612594;37;Not_Male;0;7;1;1;Christian;3626;GenY: born >=1980 & b.< 1996;0,0;1;4;3;6,00;1;3;7,0;4;6;6;7;5,0;21,00;4;6;6;7,00;50,00;3,00;5,25000000000000;4,25000000000000;5,75000000000000;3,75000000000000;Religious;4;Believe God;Believe Spirit;0,0;50,000;9;6;8;7;3;7;6;7;NA;11,0;1224
2018;8,86789869952088;39;Not_Male;0;2;1;1;Not_Rel;3300;GenX: born >=1961 & b.< 1980;0,0;4;0;3;6,00;0;2;5,0;0;4;5;7;3,0;12,00;3;1;5;40,00;40,00;1,00;3,50000000000000;2,00000000000000;4,50000000000000;4,50000000000000;Not_Religious;1;Not Believe God;Not Believe Spirit;0,0;0,000;9;2;7;5;3;1;2;7;NA;10,0;1225
2018;8,81861738535250;51;Male;1;1;1;1;Not_Rel;3282;GenX: born >=1961 & b.< 1980;0,0;4;0;1;6,50;1;3;5,5;2;5;5;7;6,0;5,00;3;5;7;6,00;44,00;5,00;5,50000000000000;6,00000000000000;6,75000000000000;5,75000000000000;Not_Religious;7;Not Believe God;Not Believe Spirit;0,0;50,000;7;7;7;6;2;6;5;4;NA;3,0;1226
2018;9,23750855578371;61;Not_Male;0;7;0;1;Christian;3435;Gen Boombers: born >= 1946 & b.< 1961;3,0;1;6;1;8,00;1;4;7,0;4;5;6;5;6,5;1,00;1;NA;2;5,00;40,00;9,00;6,00000000000000;3,00000000000000;4,25000000000000;5,00000000000000;Religious;6;Believe God;Believe Spirit;0,0;2000,000;8;8;10;8;3;7;7;6;NA;0,0;1227
2018;8,81314168377823;27;Not_Male;0;7;0;1;Not_Rel;3280;GenY: born >=1980 & b.< 1996;0,0;3;0;2;7,00;0;2;5,5;8;6;5;7;6,0;30,00;5;4;5;2,00;3,50;4,00;5,25000000000000;3,00000000000000;5,66666666666667;5,75000000000000;Not_Religious;4;Not Believe God;Believe Spirit;3,0;0,000;8;8;9;6;6;8;7;1;NA;5,0;1228
2018;9,97672826830938;50;Not_Male;0;1;1;1;Not_Rel;3705;GenX: born >=1961 & b.< 1980;0,0;3;0;1;8,00;0;7;5,0;10;7;1;2;6,5;10,00;7;3;2;7,00;0,00;2,00;6,25000000000000;4,00000000000000;5,75000000000000;3,50000000000000;Not_Religious;1;Not Believe God;Believe Spirit;0,0;200,000;10;8;10;2;3;1;7;4;NA;0,0;1229
2018;9,78234086242300;72;Not_Male;0;8;1;1;Christian;3634;Gen Boombers: born >= 1946 & b.< 1961;4,0;1;7;0;9,00;1;5;3,5;7;6;6;1;6,0;10,00;2;6;1;5,00;3,00;5,00;4,50000000000000;4,75000000000000;4,75000000000000;4,00000000000000;Religious;7;Believe God;Believe Spirit;2,0;500,000;7;6;8;5;6;5;7;3;NA;1,0;1230
2018;8,82956878850103;64;Not_Male;0;1;NA;1;Christian;3286;Gen Boombers: born >= 1946 & b.< 1961;4,0;NA;6;2;8,00;NA;NA;5,0;5;5;5;NA;5,5;2,50;3;6;3;2,00;7,50;5,00;4,25000000000000;3,75000000000000;6,25000000000000;3,25000000000000;Religious;NA;NA;NA;3,5;1000,000;6;7;8;6;3;6;NA;5;NA;6,0;1231
2018;8,99931553730322;23;Not_Male;0;7;1;1;Not_Rel;3348;GenY: born >=1980 & b.< 1996;0,0;4;0;1;6,00;0;4;6,0;1;3;7;7;5,0;10,00;6;5;5;5,00;40,00;0,50;5,75000000000000;2,66666666666667;6,00000000000000;5,50000000000000;Not_Religious;2;Not Believe God;Not Believe Spirit;0,0;0,000;5;6;8;6;1;2;5;3;NA;12,0;1232
2018;8,86242299794661;66;Not_Male;0;NA;1;1;Not_Rel;3298;Gen Boombers: born >= 1946 & b.< 1961;0,0;4;0;2;NA;1;6;7,0;10;7;4;3;5,0;NA;7;NA;5;NA;NA;NA;6,50000000000000;2,50000000000000;6,50000000000000;3,50000000000000;Not_Religious;3;Not Believe God;Not Believe Spirit;NA;50,000;10;8;6;10;9;6;NA;4;NA;12,0;1233
2018;8,89527720739220;51;Not_Male;0;5;1;0;Christian;3310;GenX: born >=1961 & b.< 1980;3,0;1;5;2;7,00;1;7;6,5;10;7;4;7;4,0;4,00;6;4;1;10,00;37,50;8,00;6,75000000000000;3,75000000000000;5,00000000000000;4,00000000000000;Religious;5;Believe God;Believe Spirit;0,0;200,000;7;7;10;10;10;7;4;7;NA;8,0;1234
2018;9,25667351129363;26;Not_Male;0;7;1;1;Not_Rel;3442;GenY: born >=1980 & b.< 1996;0,0;3;0;3;6,00;0;4;5,5;4;6;6;5;5,5;10,00;5;2;3;2,00;40,00;1,00;4,50000000000000;2,50000000000000;6,00000000000000;4,50000000000000;Not_Religious;2;Not Believe God;Believe Spirit;2,0;100,000;9;7;8;3;6;5;6;4;NA;9,0;1235
