Wave;years;Age;Male;Gender;Edu;Partner;BornNZ;BigDoms;TSCORE;GenCohort;Religion.Church;Religion.Believe.Cats;Relid;HLTH.Fatigue;HLTH.SleepHours;HomeOwner;Pol.Orient;PATRIOT;Env.SatNZEnvironment;Env.MotorwaySpend;Env.PubTransSubs;Env.ClimateChgConcern;LIFEMEANING;Hours.Internet;Issue.GovtSurveillance;Issue.RegulateAI;Issue.IncomeRedistribution;Hours.Exercise;Hours.Work;Hours.News;CONSCIENTIOUSNESS;EXTRAVERSION;AGREEABLENESS;OPENNESS;Religious;Spiritual.Identification;Believe.God;Believe.Spirit;HoursCharity;CharityDonate;Your.Personal.Relationships;Your.Future.Security;Standard.Living;NZ.Economic.Situation;NZ.Social.Conditions;NZ.Business.Conditions;Emp.JobSecure;Issue.Food.GMO;Env.SacMade;KESSLER6sum;Id
2018;9,43737166324435;29;Male;1;2;0;1;Christian;3508;GenY: born >=1980 & b.< 1996;4;1;7;0;6,00;0;6;7,0;9;7;7;7;7,0;7,0000;7;7;7;6,50;0,00;0,00;6,00000000000000;4,50000000000000;4,00000000000000;5,00000000000000;Religious;7;Believe God;Believe Spirit;0,0;50,0;10;9;10;7;9;10;NA;7;NA;2,0;1059
2018;8,80492813141684;56;Male;1;2;0;0;Christian;3277;GenX: born >=1961 & b.< 1980;4;1;7;2;8,00;1;4;4,0;6;7;5;4;5,5;7,0000;4;3;7;3,00;0,00;0,00;7,00000000000000;3,00000000000000;3,50000000000000;4,00000000000000;Religious;4;Believe God;Believe Spirit;0,0;0,0;4;5;5;4;5;4;NA;4;NA;13,0;1060
2018;8,81861738535250;45;Not_Male;0;4;1;0;Christian;3282;GenX: born >=1961 & b.< 1980;0;1;5;1;7,00;1;6;4,0;6;4;4;5;5,0;10,0000;5;4;3;3,00;30,00;4,00;5,25000000000000;4,25000000000000;6,00000000000000;5,00000000000000;Religious;6;Believe God;Believe Spirit;10,0;100,0;10;3;5;3;3;3;6;5;NA;2,0;1061
2018;9,73305954825462;27;Male;1;8;1;1;Christian;3616;GenY: born >=1980 & b.< 1996;0;1;7;2;7,00;1;4;6,5;8;7;3;3;5,5;45,0000;5;4;4;5,00;48,00;1,00;5,75000000000000;5,50000000000000;5,00000000000000;4,75000000000000;Religious;3;Believe God;Believe Spirit;0,0;2,0;8;4;8;0;6;4;7;1;NA;3,0;1062
2018;9,98767967145791;41;Not_Male;0;5;1;1;Not_Rel;3709;GenX: born >=1961 & b.< 1980;0;1;0;2;8,00;1;4;5,5;0;7;6;7;4,5;8,0000;4;4;1;10,00;30,00;0,00;4,50000000000000;4,75000000000000;4,75000000000000;3,25000000000000;Not_Religious;1;Believe God;Believe Spirit;0,0;800,0;10;5;7;3;5;2;1;7;NA;5,0;1063
2018;9,45653661875428;67;Not_Male;0;1;0;1;Not_Rel;3515;Gen Boombers: born >= 1946 & b.< 1961;0;4;0;1;7,50;1;7;7,0;7;3;3;7;7,0;21,0000;6;7;3;15,00;30,50;10,00;7,00000000000000;6,50000000000000;6,75000000000000;6,50000000000000;Not_Religious;1;Not Believe God;Not Believe Spirit;10,0;30,0;10;9;10;9;8;5;7;7;NA;0,0;1064
2018;9,23203285420944;21;Not_Male;0;3;0;1;Christian;3433;GenZ: born >= 1996;1;1;7;2;8,00;0;4;4,0;4;4;5;7;5,0;1,0000;4;4;3;1,00;24,00;1,00;4,25000000000000;4,00000000000000;5,25000000000000;4,50000000000000;Religious;5;Believe God;Believe Spirit;0,0;500,0;4;6;9;5;5;5;6;4;NA;7,0;1065
2018;8,86516084873374;57;Not_Male;0;5;1;1;Not_Rel;3299;GenX: born >=1961 & b.< 1980;0;3;0;0;6,00;1;6;6,0;3;4;4;7;6,0;30,0000;7;3;2;1,00;40,00;6,00;4,25000000000000;4,25000000000000;5,50000000000000;5,75000000000000;Not_Religious;6;Not Believe God;Believe Spirit;0,0;2000,0;10;8;9;3;3;7;7;5;NA;1,0;1066
2018;8,83230663928816;57;Not_Male;0;3;1;0;Christian;3287;Gen Boombers: born >= 1946 & b.< 1961;12;1;7;2;4,00;1;5;5,5;3;6;6;5;4,0;10,0000;4;3;4;7,00;0,00;7,00;6,75000000000000;4,75000000000000;5,50000000000000;5,75000000000000;Religious;7;Believe God;Believe Spirit;0,0;200,0;9;3;5;2;3;4;NA;4;NA;7,0;1067
2018;9,22108145106092;57;Not_Male;0;1;1;1;Not_Rel;3429;GenX: born >=1961 & b.< 1980;0;4;0;0;7,00;1;4;6,5;8;6;6;4;7,0;22,0000;6;4;5;10,00;40,00;7,00;6,25000000000000;5,75000000000000;6,25000000000000;3,25000000000000;Not_Religious;3;Not Believe God;Not Believe Spirit;0,0;100,0;10;9;9;6;6;7;6;6;NA;1,0;1068
2018;8,86242299794661;59;Male;1;7;1;1;Not_Rel;3298;Gen Boombers: born >= 1946 & b.< 1961;0;4;0;0;7,00;1;2;6,5;3;3;6;6;6,5;10,0000;4;6;5;1,00;6,00;3,50;4,50000000000000;3,25000000000000;6,00000000000000;6,75000000000000;Not_Religious;1;Not Believe God;Not Believe Spirit;6,0;200,0;10;8;9;8;3;8;7;5;NA;2,0;1069
2018;9,22381930184805;34;Not_Male;0;9;1;1;Not_Rel;3430;GenY: born >=1980 & b.< 1996;0;4;0;2;7,00;1;3;5,0;4;7;5;6;3,5;15,0000;4;5;4;4,00;0,00;7,00;5,00000000000000;1,50000000000000;6,25000000000000;6,50000000000000;Not_Religious;1;Not Believe God;Not Believe Spirit;0,0;3000,0;9;5;8;5;2;5;4;3;NA;10,0;1070
2018;9,18275154004107;49;Not_Male;0;7;1;1;Not_Rel;3415;GenX: born >=1961 & b.< 1980;0;4;0;2;8,00;1;3;7,0;5;7;7;6;7,0;4,0000;7;4;1;2,00;3,00;1,00;6,50000000000000;4,25000000000000;6,25000000000000;4,00000000000000;Not_Religious;1;Not Believe God;Not Believe Spirit;5,0;500,0;9;9;9;7;6;9;7;4;NA;3,0;1071
2018;8,80766598220397;42;Not_Male;0;7;1;1;Not_Rel;3278;GenX: born >=1961 & b.< 1980;0;3;0;1;7,00;1;2;7,0;3;4;6;5;6,0;50,0000;2;4;3;3,00;45,00;2,00;5,75000000000000;6,50000000000000;6,00000000000000;4,75000000000000;Not_Religious;5;Not Believe God;Believe Spirit;0,0;1000,0;10;9;10;5;2;7;6;6;NA;7,0;1072
2018;9,64544832306639;57;Male;1;7;0;1;Christian;3584;GenX: born >=1961 & b.< 1980;0;NA;7;0;8,00;0;4;1,0;0;1;7;4;1,0;0,0000;5;3;7;10,00;0,00;10,00;3,00000000000000;3,00000000000000;3,75000000000000;3,00000000000000;Religious;1;NA;NA;0,0;20,0;7;0;8;9;0;5;NA;3;NA;2,0;1073
2018;8,84599589322382;47;Not_Male;0;7;1;1;Christian;3292;GenX: born >=1961 & b.< 1980;0;1;5;NA;8,00;1;NA;6,0;8;6;5;4;6,5;14,0000;5;3;3;10,00;20,00;6,00;NA;NA;NA;NA;Religious;6;Believe God;Believe Spirit;0,0;1200,0;10;8;10;7;9;8;7;3;NA;NA;1074
2018;8,83230663928816;61;Not_Male;0;1;1;1;Not_Rel;3287;Gen Boombers: born >= 1946 & b.< 1961;10;1;0;NA;4,50;0;4;6,5;4;4;2;7;5,5;6,0000;7;5;7;0,00;0,00;10,00;NA;NA;NA;NA;Not_Religious;5;Believe God;Believe Spirit;0,0;25,0;NA;5;1;1;5;7;NA;7;NA;NA;1075
2018;8,95824777549624;31;Not_Male;0;7;1;1;Not_Rel;3333;GenY: born >=1980 & b.< 1996;0;3;0;3;5,00;1;2;6,5;3;2;7;7;7,0;10,0000;6;4;7;3,00;0,00;2,00;5,75000000000000;4,25000000000000;6,75000000000000;4,75000000000000;Not_Religious;7;Not Believe God;Believe Spirit;0,0;500,0;10;6;10;7;2;6;5;5;NA;10,0;1076
2018;8,95277207392197;30;Male;1;9;1;1;Not_Rel;3331;GenY: born >=1980 & b.< 1996;0;3;0;1;8,00;0;3;3,5;7;4;5;5;5,0;20,0000;4;3;5;2,00;40,00;2,00;5,00000000000000;3,50000000000000;5,00000000000000;6,00000000000000;Not_Religious;2;Not Believe God;Believe Spirit;0,0;100,0;8;8;8;8;6;8;6;3;NA;4,0;1077
2018;8,80766598220397;62;Not_Male;0;9;1;1;Christian;3278;Gen Boombers: born >= 1946 & b.< 1961;4;1;7;1;NA;1;4;6,0;2;4;6;5;7,0;NA;2;4;6;NA;NA;NA;6,00000000000000;4,25000000000000;6,75000000000000;6,75000000000000;Religious;7;Believe God;Believe Spirit;NA;1000,0;9;4;7;2;0;5;4;7;NA;2,0;1078
2018;9,88637919233402;65;Male;1;1;1;1;Not_Rel;3672;Gen Boombers: born >= 1946 & b.< 1961;0;4;0;1;7,00;1;6;6,0;0;7;7;1;6,0;4,0000;1;7;1;15,00;45,00;5,00;6,00000000000000;4,50000000000000;3,25000000000000;4,50000000000000;Not_Religious;1;Not Believe God;Not Believe Spirit;0,0;100,0;5;0;8;0;0;0;3;4;NA;2,0;1079
2018;8,94182067077344;61;Not_Male;0;4;0;1;Not_Rel;3327;Gen Boombers: born >= 1946 & b.< 1961;0;4;0;1;7,00;0;2;5,5;7;3;2;4;6,0;7,0000;2;7;3;10,00;20,00;2,00;5,25000000000000;3,25000000000000;5,00000000000000;3,66666666666667;Not_Religious;6;Not Believe God;Not Believe Spirit;0,0;5,0;8;4;4;6;3;8;4;7;NA;8,0;1080
2018;8,96098562628337;51;Male;1;NA;0;NA;Not_Rel;3334;GenX: born >=1961 & b.< 1980;0;4;0;1;8,00;0;NA;2,5;5;3;5;1;5,5;NA;2;6;1;NA;NA;NA;3,75000000000000;5,00000000000000;4,00000000000000;5,50000000000000;Not_Religious;3;Not Believe God;Not Believe Spirit;NA;NA;7;5;3;4;5;6;NA;5;NA;12,0;1081
2018;9,75222450376454;69;Male;1;1;1;1;Not_Rel;3623;Gen Boombers: born >= 1946 & b.< 1961;0;4;0;0;8,00;1;4;7,0;6;6;4;4;5,5;20,0000;6;5;4;4,00;0,00;6,00;5,75000000000000;3,25000000000000;4,75000000000000;4,25000000000000;Not_Religious;1;Not Believe God;Not Believe Spirit;0,0;300,0;9;9;9;4;4;4;NA;5;NA;3,0;1082
2018;9,02121834360027;62;Male;1;5;0;1;TheOthers;3356;Gen Boombers: born >= 1946 & b.< 1961;0;3;7;3;7,00;1;4;7,0;2;5;6;7;6,0;20,0000;7;5;7;0,00;50,00;10,00;5,00000000000000;5,25000000000000;4,75000000000000;7,00000000000000;Religious;7;Not Believe God;Believe Spirit;5,0;100,0;0;5;5;2;0;3;1;7;NA;7,0;1083
2018;9,22108145106092;63;Male;1;7;1;0;Not_Rel;3429;Gen Boombers: born >= 1946 & b.< 1961;0;3;0;1;6,00;1;3;6,0;8;4;6;5;5,5;10,0000;6;4;2;2,00;20,00;6,00;5,75000000000000;3,00000000000000;4,00000000000000;5,00000000000000;Not_Religious;1;Not Believe God;Believe Spirit;4,0;500,0;8;7;8;8;6;7;5;2;NA;5,0;1084
2018;9,25393566050650;67;Not_Male;0;3;1;1;Not_Rel;3441;Gen Boombers: born >= 1946 & b.< 1961;0;1;0;1;6,00;1;4;6,5;8;5;5;4;6,0;1,0000;6;3;6;1,00;32,00;1,00;5,25000000000000;5,00000000000000;5,75000000000000;3,75000000000000;Not_Religious;4;Believe God;Believe Spirit;0,0;50,0;9;9;8;8;8;9;4;6;NA;2,0;1085
2018;9,13894592744695;60;Not_Male;0;7;1;0;Not_Rel;3399;Gen Boombers: born >= 1946 & b.< 1961;0;3;0;0;8,00;1;4;6,0;7;1;6;4;5,5;10,0000;3;5;4;10,00;0,00;3,00;6,00000000000000;3,75000000000000;6,25000000000000;5,50000000000000;Not_Religious;6;Not Believe God;Believe Spirit;0,0;300,0;7;7;9;7;8;7;NA;6;NA;0,0;1086
2018;8,81587953456537;32;Male;1;7;1;1;Buddhist;3281;GenY: born >=1980 & b.< 1996;3;4;5;1;8,00;0;3;6,0;5;4;4;5;4,5;7,0000;2;4;6;1,00;12,00;1,00;5,25000000000000;3,25000000000000;4,75000000000000;5,25000000000000;Religious;6;Not Believe God;Not Believe Spirit;10,0;150,0;7;6;7;8;6;5;5;4;NA;6,0;1087
2018;9,42642026009582;57;Male;1;3;1;1;Christian;3504;GenX: born >=1961 & b.< 1980;0;3;1;1;5,00;1;4;7,0;7;5;6;4;4,5;20,0000;6;4;5;2,00;0,00;5,00;3,75000000000000;4,33333333333333;5,25000000000000;4,25000000000000;Religious;4;Not Believe God;Believe Spirit;2,0;10,0;2;5;3;3;7;5;NA;4;NA;12,0;1088
2018;8,82683093771390;53;Not_Male;0;7;1;0;Christian;3285;GenX: born >=1961 & b.< 1980;0;3;1;2;6,00;1;3;7,0;5;4;6;6;5,0;7,0000;3;4;1;7,00;26,00;4,00;4,75000000000000;2,75000000000000;5,75000000000000;4,75000000000000;Religious;4;Not Believe God;Believe Spirit;0,0;100,0;9;7;7;5;6;7;6;3;NA;5,0;1089
2018;8,80766598220397;59;Not_Male;0;2;1;1;TheOthers;3278;Gen Boombers: born >= 1946 & b.< 1961;0;1;7;1;7,00;1;NA;7,0;0;7;7;7;5,0;0,0000;5;4;7;7,00;40,00;7,00;4,25000000000000;3,00000000000000;6,50000000000000;5,75000000000000;Religious;7;Believe God;Believe Spirit;0,0;540,0;7;2;5;1;5;5;4;7;NA;9,0;1090
2018;9,14442162902122;46;Not_Male;0;8;0;1;Christian;3401;GenX: born >=1961 & b.< 1980;1;1;6;1;8,00;1;5;6,0;7;7;4;4;7,0;10,0000;6;4;5;3,00;38,00;4,00;6,00000000000000;5,75000000000000;5,75000000000000;6,25000000000000;Religious;6;Believe God;Believe Spirit;6,0;500,0;7;6;9;7;6;6;5;4;NA;3,0;1091
2018;9,13894592744695;65;Not_Male;0;6;1;1;Not_Rel;3399;Gen Boombers: born >= 1946 & b.< 1961;0;4;0;2;8,00;1;3;6,5;4;6;7;7;6,5;2,0000;2;4;7;14,00;16,00;1,00;5,00000000000000;3,75000000000000;5,00000000000000;4,25000000000000;Not_Religious;5;Not Believe God;Not Believe Spirit;0,0;75,0;5;7;4;4;4;4;5;7;NA;6,0;1092
2018;9,40451745379877;37;Not_Male;0;2;1;1;Christian;3496;GenY: born >=1980 & b.< 1996;0;1;5;3;6,00;1;4;6,0;6;6;6;7;6,0;2,0000;6;3;2;20,00;0,00;1,00;5,00000000000000;3,50000000000000;2,75000000000000;3,50000000000000;Religious;6;Believe God;Believe Spirit;0,0;500,0;8;4;8;7;6;7;7;3;NA;9,0;1093
2018;8,85968514715948;42;Not_Male;0;7;1;1;Not_Rel;3297;GenX: born >=1961 & b.< 1980;0;4;0;3;8,00;1;4;7,0;8;6;2;5;6,5;6,0000;1;2;1;5,00;0,00;4,00;4,50000000000000;4,50000000000000;4,00000000000000;4,25000000000000;Not_Religious;2;Not Believe God;Not Believe Spirit;0,0;500,0;9;8;10;8;9;8;7;3;NA;9,0;1094
2018;8,85968514715948;53;Male;1;NA;NA;NA;NA;3297;GenX: born >=1961 & b.< 1980;NA;NA;NA;NA;10,00;NA;NA;6,0;8;5;5;NA;5,5;20,0000;2;5;6;5,00;22,00;10,00;NA;NA;NA;NA;NA;NA;NA;NA;10,0;NA;9;9;9;8;6;7;NA;6;NA;NA;1095
2018;9,14168377823409;56;Not_Male;0;9;1;1;Not_Rel;3400;GenX: born >=1961 & b.< 1980;0;4;0;2;6,00;1;3;6,5;8;6;5;6;6,5;14,0000;6;4;5;5,00;2,00;2,00;5,75000000000000;4,50000000000000;7,00000000000000;5,25000000000000;Not_Religious;4;Not Believe God;Not Believe Spirit;2,0;2000,0;10;9;10;8;6;9;2;5;NA;2,0;1096
2018;10,01232032854209;42;Not_Male;0;3;1;1;Christian;3718;GenX: born >=1961 & b.< 1980;2;1;5;2;7,50;1;5;6,5;7;5;6;5;6,0;10,0000;3;4;2;1,00;25,00;2,00;4,75000000000000;4,50000000000000;6,50000000000000;5,75000000000000;Religious;5;Believe God;Believe Spirit;2,0;150,0;8;3;8;5;5;6;6;4;NA;4,0;1097
2018;9,86173853524983;53;Male;1;7;1;0;Not_Rel;3663;GenX: born >=1961 & b.< 1980;0;4;0;0;7,00;1;5;7,0;9;7;6;5;6,0;5,0000;5;6;5;0,00;60,00;12,00;5,00000000000000;4,25000000000000;3,25000000000000;3,25000000000000;Not_Religious;1;Not Believe God;Not Believe Spirit;0,0;500,0;7;7;9;5;6;7;6;3;NA;2,0;1098
2018;8,81040383299110;51;Not_Male;0;3;1;1;Not_Rel;3279;GenX: born >=1961 & b.< 1980;0;4;0;0;8,00;1;5;7,0;6;6;2;6;6,0;5,0000;7;6;5;6,00;45,00;5,00;6,00000000000000;2,50000000000000;5,50000000000000;4,50000000000000;Not_Religious;3;Not Believe God;Not Believe Spirit;0,0;500,0;10;9;10;4;6;7;7;7;NA;0,0;1099
2018;9,44558521560575;52;Not_Male;0;5;1;1;Not_Rel;3511;GenX: born >=1961 & b.< 1980;0;3;0;0;8,00;1;2;6,0;3;6;6;6;6,5;10,0000;3;2;6;5,00;30,00;9,00;5,00000000000000;5,25000000000000;4,75000000000000;5,75000000000000;Not_Religious;6;Not Believe God;Believe Spirit;0,0;100,0;9;9;9;6;4;7;6;5;NA;3,0;1100
2018;9,26762491444216;48;Not_Male;0;5;0;1;Not_Rel;3446;GenX: born >=1961 & b.< 1980;0;3;0;2;4,00;1;4;6,0;2;4;7;7;4,5;10,0000;1;4;4;5,00;30,00;3,00;4,00000000000000;6,50000000000000;4,75000000000000;4,75000000000000;Not_Religious;1;Not Believe God;Believe Spirit;0,0;0,0;0;4;5;5;2;5;5;4;NA;12,0;1101
2018;9,73853524982888;66;Male;1;3;1;1;Christian;3618;Gen Boombers: born >= 1946 & b.< 1961;0;3;1;2;5,00;1;5;7,0;6;7;6;7;5,5;4,0000;7;6;1;6,00;0,00;3,00;6,25000000000000;4,75000000000000;6,75000000000000;5,25000000000000;Religious;4;Not Believe God;Believe Spirit;0,0;40000,0;9;6;8;5;6;6;NA;6;NA;5,0;1102
2018;9,44558521560575;34;Not_Male;0;8;1;0;Christian;3511;GenY: born >=1980 & b.< 1996;0;2;5;1;6,50;1;5;5,5;8;6;7;2;5,0;5,0000;5;5;2;4,00;35,00;4,00;5,50000000000000;3,25000000000000;5,50000000000000;4,50000000000000;Religious;5;Believe God;Not Believe Spirit;0,0;700,0;7;7;8;8;7;8;7;3;NA;2,0;1103
2018;8,81587953456537;34;Not_Male;0;5;1;0;Not_Rel;3281;GenY: born >=1980 & b.< 1996;0;4;0;0;7,00;1;4;7,0;9;4;7;5;6,0;6,0000;7;4;7;6,00;0,00;0,00;4,50000000000000;3,00000000000000;5,00000000000000;5,50000000000000;Not_Religious;1;Not Believe God;Not Believe Spirit;0,0;20,0;9;9;9;9;9;9;7;7;NA;4,0;1104
2018;9,85626283367557;86;Not_Male;0;7;0;0;Christian;3661;Gen_Silent: born< 1946;3;4;7;0;8,00;1;4;6,5;2;5;7;6;4,0;0,0000;4;5;4;6,00;0,00;10,00;4,75000000000000;4,00000000000000;3,66666666666667;4,25000000000000;Religious;2;Not Believe God;Not Believe Spirit;0,0;1000,0;9;7;10;5;3;5;NA;6;NA;3,0;1105
2018;8,86789869952088;63;Male;1;0;1;1;Not_Rel;3300;Gen Boombers: born >= 1946 & b.< 1961;0;4;0;2;6,00;1;4;6,0;5;6;2;4;5,0;2,0000;6;4;5;4,00;50,00;12,00;5,50000000000000;4,75000000000000;5,50000000000000;3,50000000000000;Not_Religious;2;Not Believe God;Not Believe Spirit;0,0;200,0;8;2;8;5;6;4;7;6;NA;9,0;1106
2018;8,83230663928816;32;Not_Male;0;7;1;1;Not_Rel;3287;GenY: born >=1980 & b.< 1996;0;3;0;3;NA;0;2;6,0;7;5;6;7;4,5;30,0000;1;4;2;5,00;40,00;10,00;6,25000000000000;5,75000000000000;5,50000000000000;5,25000000000000;Not_Religious;6;Not Believe God;Believe Spirit;0,0;350,0;4;4;5;5;7;4;7;6;NA;12,0;1107
2018;9,30869267624914;51;Male;1;9;1;1;Not_Rel;3461;GenX: born >=1961 & b.< 1980;0;4;0;3;6,00;1;2;3,0;2;2;7;7;6,0;5,0000;2;1;5;5,00;40,00;2,00;5,50000000000000;3,50000000000000;5,50000000000000;6,75000000000000;Not_Religious;1;Not Believe God;Not Believe Spirit;0,0;40,0;8;7;8;8;5;4;4;2;NA;15,0;1108
2018;9,00479123887748;41;Not_Male;0;7;1;1;Not_Rel;3350;GenX: born >=1961 & b.< 1980;0;3;0;1;8,00;1;3;5,5;3;6;7;7;5,5;4,0000;5;6;6;2,00;45,00;1,00;6,25000000000000;3,50000000000000;5,25000000000000;6,00000000000000;Not_Religious;2;Not Believe God;Believe Spirit;0,0;50,0;9;9;10;7;5;8;6;5;NA;0,0;1109
2018;9,02121834360027;28;Not_Male;0;1;1;1;Not_Rel;3356;GenY: born >=1980 & b.< 1996;0;3;0;4;7,00;1;4;3,5;5;5;7;4;4,5;2,0000;4;4;1;0,00;50,00;2,00;6,50000000000000;4,75000000000000;5,50000000000000;3,50000000000000;Not_Religious;3;Not Believe God;Believe Spirit;0,0;NA;10;5;9;0;4;5;7;4;NA;21,0;1110
2018;9,83983572895277;69;Male;1;7;1;1;Christian;3655;Gen Boombers: born >= 1946 & b.< 1961;0;3;2;0;6,00;1;5;6,0;7;6;6;6;6,0;3,0000;6;3;5;16,00;15,00;0,00;4,75000000000000;5,75000000000000;5,50000000000000;4,75000000000000;Religious;4;Not Believe God;Believe Spirit;2,0;65000,0;9;8;10;5;6;7;7;3;NA;1,0;1111
2018;8,82135523613963;56;Male;1;5;1;1;Not_Rel;3283;GenX: born >=1961 & b.< 1980;0;3;0;1;8,00;1;3;6,0;3;6;5;5;6,0;14,0000;2;3;6;2,00;50,00;7,00;5,25000000000000;4,25000000000000;3,75000000000000;5,75000000000000;Not_Religious;3;Not Believe God;Believe Spirit;2,0;100,0;10;7;9;7;5;6;6;3;NA;5,0;1112
2018;10,03422313483915;73;Not_Male;0;7;1;1;Not_Rel;3726;Gen_Silent: born< 1946;0;3;0;2;6,00;1;6;5,0;3;5;5;4;3,5;10,0000;5;6;3;4,00;0,00;5,00;5,75000000000000;1,75000000000000;5,75000000000000;3,25000000000000;Not_Religious;3;Not Believe God;Believe Spirit;10,0;1000,0;5;5;8;6;5;5;NA;6;NA;8,0;1113
2018;9,23750855578371;43;Male;1;4;0;1;Christian;3435;GenX: born >=1961 & b.< 1980;0;1;7;0;8,00;0;1;7,0;10;7;7;1;7,0;0,0000;1;4;1;80,00;40,00;0,00;6,25000000000000;2,50000000000000;3,25000000000000;6,25000000000000;Religious;7;Believe God;Believe Spirit;0,0;0,0;10;10;10;5;10;10;NA;4;NA;6,0;1114
2018;9,74948665297741;65;Not_Male;0;5;0;1;Not_Rel;3622;Gen Boombers: born >= 1946 & b.< 1961;0;1;0;1;6,00;1;4;5,0;5;4;4;4;6,0;4,0000;4;5;3;5,00;30,00;1,00;6,00000000000000;1,25000000000000;4,25000000000000;4,00000000000000;Not_Religious;2;Believe God;Believe Spirit;0,0;0,0;8;8;8;5;5;6;6;5;NA;2,0;1115
2018;8,84599589322382;34;Not_Male;0;7;1;1;Not_Rel;3292;GenY: born >=1980 & b.< 1996;0;1;0;3;5,00;0;2;7,0;4;5;5;5;5,5;50,0000;4;6;5;10,00;45,00;2,00;5,00000000000000;4,75000000000000;6,50000000000000;5,25000000000000;Not_Religious;7;Believe God;Believe Spirit;0,0;50,0;7;2;6;3;2;8;6;7;NA;8,0;1116
2018;8,82956878850103;22;Not_Male;0;7;0;1;Not_Rel;3286;GenZ: born >= 1996;0;3;0;2;9,00;0;2;4,0;2;3;6;6;5,0;6,0000;2;4;4;5,00;0,00;2,00;6,50000000000000;4,50000000000000;4,50000000000000;5,00000000000000;Not_Religious;4;Not Believe God;Believe Spirit;3,0;165,0;6;6;7;5;4;5;NA;6;NA;8,0;1117
2018;9,22655715263518;44;Not_Male;0;7;1;0;Christian;3431;GenX: born >=1961 & b.< 1980;6;1;5;4;7,00;1;2;6,0;3;5;6;7;5,5;14,0000;4;4;5;1,00;12,00;6,00;4,25000000000000;3,75000000000000;4,75000000000000;5,25000000000000;Religious;7;Believe God;Believe Spirit;6,0;20000,0;8;7;10;6;2;5;7;4;NA;8,0;1118
2018;8,80766598220397;67;Male;1;3;1;1;Not_Rel;3278;Gen Boombers: born >= 1946 & b.< 1961;0;4;0;0;8,00;1;4;5,0;7;4;5;5;5,5;10,0000;5;4;5;7,00;0,00;7,00;2,50000000000000;3,00000000000000;2,50000000000000;3,75000000000000;Not_Religious;1;Not Believe God;Not Believe Spirit;3,0;300,0;8;6;8;8;7;8;NA;6;NA;0,0;1119
2018;8,91718001368925;54;Male;1;7;1;1;Not_Rel;3318;GenX: born >=1961 & b.< 1980;0;4;0;2;7,00;1;4;6,5;4;4;4;NA;5,0;10,0000;2;2;2;1,00;60,00;1,00;6,25000000000000;1,50000000000000;4,00000000000000;5,00000000000000;Not_Religious;2;Not Believe God;Not Believe Spirit;0,0;1000,0;7;8;9;7;4;7;5;5;NA;3,0;1120
2018;8,87337440109514;48;Not_Male;0;5;1;0;Not_Rel;3302;GenX: born >=1961 & b.< 1980;0;1;0;0;7,00;1;2;7,0;7;7;7;4;6,5;3,0000;7;7;1;0,00;6,00;1,00;5,50000000000000;5,00000000000000;5,66666666666667;5,50000000000000;Not_Religious;1;Believe God;Believe Spirit;3,0;200,0;9;8;8;6;7;8;7;7;NA;0,0;1121
2018;9,03764544832307;37;Male;1;7;1;1;Not_Rel;3362;GenY: born >=1980 & b.< 1996;0;3;0;0;7,00;1;2;6,5;8;4;5;4;5,0;14,0000;5;6;3;8,00;50,00;1,00;4,75000000000000;4,75000000000000;5,25000000000000;4,25000000000000;Not_Religious;2;Not Believe God;Believe Spirit;0,0;200,0;7;8;8;8;6;7;5;5;NA;2,0;1122
2018;9,45379876796714;44;Male;1;7;1;1;Christian;3514;GenX: born >=1961 & b.< 1980;0;1;1;3;6,00;1;5;6,5;8;5;5;2;5,0;7,0000;7;4;1;7,00;50,00;2,00;4,50000000000000;3,75000000000000;5,00000000000000;4,75000000000000;Religious;4;Believe God;Believe Spirit;0,0;100,0;10;3;8;6;5;5;4;4;NA;9,0;1123
2018;8,81587953456537;35;Male;1;4;NA;1;Not_Rel;3281;GenY: born >=1980 & b.< 1996;0;NA;0;2;7,00;NA;NA;7,0;10;1;4;NA;5,5;10,0000;1;7;1;50,00;50,00;0,00;5,50000000000000;2,25000000000000;4,50000000000000;5,00000000000000;Not_Religious;NA;NA;NA;0,0;0,0;4;4;7;5;7;4;NA;1;NA;10,0;1124
2018;9,73853524982888;62;Not_Male;0;6;1;1;TheOthers;3618;Gen Boombers: born >= 1946 & b.< 1961;0;2;5;2;7,00;1;2;5,5;1;2;6;7;6,5;5,0000;3;6;7;4,00;0,00;3,00;5,25000000000000;3,50000000000000;6,50000000000000;3,50000000000000;Religious;5;Believe God;Not Believe Spirit;10,0;4000,0;9;7;10;1;1;5;NA;6;NA;6,0;1125
2018;9,30047912388775;57;Male;1;1;1;1;Not_Rel;3458;GenX: born >=1961 & b.< 1980;0;4;0;0;NA;1;4;6,0;6;5;2;1;4,0;NA;6;6;6;NA;NA;NA;4,50000000000000;5,00000000000000;5,25000000000000;2,75000000000000;Not_Religious;1;Not Believe God;Not Believe Spirit;NA;200,0;7;7;6;7;4;8;6;4;NA;3,0;1126
